index,fips,county,state,ST,ave_temp,precip_ave,tot_ha,sand,silt,clay,yield_Mg,dSOC_MgC,dN2ON_kgN,iN2ON_kgN,kgCH4_ox,ghg_MgCO2e,yield_Mg_ha,dSOC_MgC_ha,dN2ON_kgN_ha,iN2ON_kgN_ha,kgCH4_ox_ha,ghg_MgCO2e_ha
107,5083,Logan,Arkansas,AR,16.83313091,117.633555,10907.17161,27.66464976,55.9261878,16.40916243,223906.0927,695.7329776,11692.23094,3419.066864,21958.44279,3127.447296,20.52833682,0.063786745,1.071976434,0.313469613,2.013211451,0.286733115
108,5085,Lonoke,Arkansas,AR,17.31364946,117.2295359,9839.636245,17.96200885,66.17649925,15.8614919,204195.1873,1910.965202,12059.52872,2735.650151,20051.95532,-1403.466388,20.75231058,0.19421096,1.225607168,0.278023504,2.037875672,-0.142633971
109,5087,Madison,Arkansas,AR,14.87645925,112.8276671,1749.877499,26.83955143,57.95202055,15.20842803,35624.77175,320.7802642,2081.016423,539.9155653,3165.070288,-172.7716164,20.35843753,0.18331584,1.189235489,0.308544778,1.808738206,-0.098733549
110,5089,Marion,Arkansas,AR,15.5199477,106.0213826,1618.032536,29.63244585,51.74705546,18.6204987,35601.27864,88.38366043,1904.491074,558.8666301,2048.950009,644.3893556,22.00282,0.054624155,1.177041272,0.345398883,1.266321884,0.398254881
111,5091,Miller,Arkansas,AR,18.54695937,121.7574942,8923.677662,34.1124798,39.33603677,26.55148343,197896.6033,722.9996386,17179.79453,2576.457794,15796.10616,5133.982418,22.17657459,0.081020367,1.925192188,0.288721522,1.770134104,0.575321366
112,5093,Mississippi,Arkansas,AR,16.59023541,117.4346744,117.994787,31.30562812,42.0431559,26.65121598,2612.899491,8.592819116,253.3017606,37.71460078,206.3740184,83.89969197,22.14419431,0.072823718,2.146719928,0.319629381,1.749009627,0.711045751
113,5095,Monroe,Arkansas,AR,17.37963333,119.5852255,103.66663,15.12208402,66.4975001,18.38041588,2116.704732,26.54407819,168.6081541,28.66047442,203.4874083,-20.82518959,20.41838085,0.256052292,1.626445791,0.276467697,1.962901739,-0.200886144
114,5097,Montgomery,Arkansas,AR,17.12768267,136.6107286,2536.90805,59.22230867,28.24472005,12.53297128,55554.79713,-42.93380006,3045.106727,1137.742114,4351.979715,1776.958156,21.89862464,-0.016923672,1.200322072,0.448475897,1.715466083,0.700442476
115,5099,Nevada,Arkansas,AR,18.20330497,129.3645878,11308.97945,48.17251176,35.64908976,16.17839848,264923.3432,-773.2614436,16989.89623,4314.330302,22328.25899,11077.95835,23.42592843,-0.068375882,1.502336821,0.381495989,1.974383195,0.979571888
116,5101,Newton,Arkansas,AR,14.61250529,111.2746953,120.46185,43.82808942,39.97448957,16.197421,2593.876438,-5.893588339,145.2817018,44.18133409,142.4420032,96.48776435,21.53276277,-0.048924936,1.206039105,0.366766193,1.182465679,0.800981924
117,5103,Ouachita,Arkansas,AR,18.03874129,127.3956245,3706.175971,45.34412559,42.16560004,12.49027437,83170.85132,-68.81425861,4313.87731,1289.769643,7481.377716,2375.702479,22.44115012,-0.018567456,1.16396991,0.348005506,2.018624527,0.641011786
118,5105,Perry,Arkansas,AR,16.99905678,118.1420814,5431.89707,27.59364188,53.3620913,19.04426682,114345.9058,96.5963246,7066.615,1816.028305,10496.44857,3050.395139,21.05082337,0.017783166,1.300947884,0.334326715,1.932372508,0.561570865
119,5107,Phillips,Arkansas,AR,17.67890056,125.5132968,414.031696,12.33502292,64.9024124,22.76256468,8713.354969,102.9230857,785.4006516,109.1231812,723.1369291,-24.93485862,21.04513991,0.248587455,1.896957791,0.263562385,1.74657384,-0.060224516
120,5109,Pike,Arkansas,AR,17.64166602,133.3908745,1222.530241,58.39215065,28.02367895,13.58417041,28089.61557,-103.8562801,1508.986448,504.3336006,2120.950982,1159.381386,22.97662228,-0.084951911,1.234314209,0.412532618,1.734886313,0.948345773
121,5111,Poinsett,Arkansas,AR,16.74785864,112.7075094,2875.009659,11.50805519,74.07335404,14.41859077,59555.37815,913.1051133,3611.733643,702.6964747,5763.269049,-1710.756923,20.71484455,0.317600712,1.25625096,0.244415344,2.004608587,-0.595043887
122,5113,Polk,Arkansas,AR,16.75418256,137.5300278,1093.336629,53.27644786,31.77010243,14.95344971,24583.76411,-104.625582,1423.494868,506.9232639,1894.198005,1134.033568,22.48508233,-0.095693841,1.301973089,0.463647929,1.732492953,1.037222698
123,5115,Pope,Arkansas,AR,16.54580908,116.4189889,25771.00743,48.99269939,36.71010196,14.29719865,507430.643,346.0127067,26739.76341,9298.878567,48752.13657,12371.58158,19.68998085,0.013426433,1.037590924,0.360827127,1.89174353,0.480058128
124,5117,Prairie,Arkansas,AR,17.30459168,118.418735,4188.230881,13.99060982,71.66070781,14.34868237,84239.74062,1080.00262,5303.294424,1146.506439,8421.986882,-1507.675565,20.11344241,0.257866066,1.266237362,0.273744803,2.010869773,-0.359979096
125,5119,Pulaski,Arkansas,AR,17.28685456,117.4331254,7774.965956,26.44196036,54.71631287,18.84172677,160470.9082,423.2633981,11243.87984,2599.236742,14491.42107,3806.869306,20.63943547,0.054439261,1.44616451,0.33430844,1.86385653,0.489631637
126,5121,Randolph,Arkansas,AR,15.93563606,115.6309132,4089.571745,21.6854364,61.94830712,16.36625648,84870.46519,442.8335231,5903.785795,1323.499208,7029.546158,1189.637685,20.75289798,0.108283593,1.443619568,0.323627825,1.718895424,0.290895419
127,5123,St. Francis,Arkansas,AR,17.14604461,117.3208155,1408.712844,10.32418652,75.0321888,14.64362468,28654.12233,450.9566014,1905.708305,366.7373879,2782.553354,-784.1247664,20.34064107,0.320119607,1.352801114,0.260335092,1.97524525,-0.556624985
128,5125,Saline,Arkansas,AR,17.26914576,124.3138414,2868.172449,32.96012675,51.55837827,15.48149498,64231.19364,314.074753,3481.063496,940.2302864,5565.991324,534.1407907,22.39446713,0.109503441,1.213686959,0.327815117,1.940605533,0.186230361
129,5127,Scott,Arkansas,AR,16.80603301,125.5369897,9317.557692,19.88087679,62.85376389,17.26535932,197714.0981,553.0382742,11274.57423,3129.593827,19419.635,3426.966749,21.2195196,0.059354424,1.210035355,0.335881347,2.084197989,0.367796676
130,5129,Searcy,Arkansas,AR,15.36824316,110.3804914,3320.323986,33.66821243,48.36674215,17.96504543,73110.93099,-48.50508321,3983.359836,1185.921085,4272.156802,2210.301222,22.01921599,-0.014608539,1.199690106,0.357170291,1.286668656,0.665688418
131,5131,Sebastian,Arkansas,AR,16.86806362,116.5898784,7353.398968,27.79761149,56.01700712,16.18538139,155581.3938,826.5867509,8072.749317,2284.978101,15316.03532,854.8610739,21.15775228,0.1124088,1.097825557,0.310737675,2.082851126,0.116253868
132,5133,Sevier,Arkansas,AR,17.96022358,126.3870477,906.41271,58.00146248,24.81043765,17.18809987,20206.76716,-20.59283806,1302.736048,361.6484025,1619.280065,723.0690501,22.29311983,-0.022719053,1.4372438,0.398988671,1.786471049,0.797726071
133,5135,Sharp,Arkansas,AR,15.9979713,114.3479645,2249.315473,50.85363647,33.78881774,15.3575458,49683.80623,-229.539982,2971.908213,861.035159,2974.596296,2353.57991,22.08841171,-0.102048817,1.321250064,0.382798753,1.322445131,1.046353852
134,5137,Stone,Arkansas,AR,15.96423654,114.830369,580.487294,55.2896147,29.69149479,15.01889051,11949.63363,29.29261349,621.8556164,212.1650066,875.5800644,215.3929363,20.58552143,0.05046211,1.07126482,0.365494661,1.508353539,0.371055385
135,5139,Union,Arkansas,AR,18.59931915,130.0542458,215.892598,70.30480702,17.54788115,12.14731182,4959.797016,-24.5897008,242.6003155,89.75509197,412.15218,216.9318197,22.97344634,-0.113897841,1.123708352,0.415739552,1.90906119,1.004813605
136,5141,Van Buren,Arkansas,AR,16.23573422,119.8216118,5307.818944,60.42348679,25.54951657,14.02699664,108724.4128,-361.8453191,5914.198567,2136.441085,8619.896421,4436.296087,20.48382092,-0.068172129,1.114242711,0.402508282,1.623999709,0.835803959
137,5143,Washington,Arkansas,AR,15.34646478,116.1111136,7797.265993,37.31691403,45.981146,16.70193997,161024.9425,-133.2534317,9758.219906,2832.446966,13109.946,5363.211307,20.65146202,-0.017089763,1.251492499,0.363261555,1.681351644,0.687832288
138,5145,White,Arkansas,AR,16.86402812,118.8689703,14286.46146,44.85850035,40.56615026,14.5753494,288517.0694,1382.257129,14487.33429,4740.286931,26042.88973,2211.422742,20.19513861,0.096752939,1.014060363,0.331802731,1.822906939,0.154791496
139,5147,Woodruff,Arkansas,AR,17.10180446,117.9229161,121.42492,49.47477859,33.72620238,16.79901903,2613.286335,4.355296477,172.6714593,42.71827347,222.9608603,67.47513855,21.52182876,0.035868226,1.422043015,0.351808125,1.836203477,0.555694322
140,5149,Yell,Arkansas,AR,16.83402515,118.4735141,6432.03651,24.90207908,59.05403369,16.04388723,135124.2769,1066.349018,7775.234438,1975.375421,13151.44781,-215.8027258,21.00800838,0.165787153,1.208829338,0.307115082,2.044678663,-0.033551228
141,9003,Hartford,Connecticut,CT,9.714194591,115.0717506,1840.529796,44.76986846,45.9024529,9.327678634,28314.20117,-309.0225872,4074.50151,805.1624054,2401.43084,3096.652641,15.38372334,-0.167898715,2.213765579,0.437462304,1.304749776,1.682478951
142,9005,Litchfield,Connecticut,CT,9.884368894,118.9764885,8416.564472,56.09009022,35.60352061,8.306389166,128460.7044,-1620.244965,16481.54541,3962.300971,10181.24846,14163.25772,15.26284327,-0.19250669,1.958227192,0.470774148,1.20966797,1.682783726
143,9007,Middlesex,Connecticut,CT,10.61438688,117.3787179,3521.153977,52.4009063,39.62133577,7.97775793,51005.1414,-609.9277735,6255.959804,1676.901565,4762.092308,5404.266876,14.48534819,-0.173218149,1.776678852,0.476236364,1.352423762,1.53479993
144,9009,New Haven,Connecticut,CT,10.34778414,117.4958906,88.768307,59.74574366,31.890874,8.363382344,1331.062406,-15.95207977,165.2890921,42.36058746,110.2545196,141.815799,14.9947932,-0.179704675,1.862028214,0.477203958,1.242048241,1.597594951
145,9013,Tolland,Connecticut,CT,9.730132503,111.7164167,2587.439709,53.88399847,38.58533473,7.530666799,37624.54332,-476.4807075,5308.810821,1199.908989,3240.845172,4364.972024,14.54122513,-0.184151424,2.051762135,0.463743748,1.252529734,1.686985018
146,10001,Kent,Delaware,DE,13.16820214,88.35437429,18419.15073,56.63739585,33.31438655,10.0482176,304705.8199,-1637.029158,28458.8724,7098.400495,30904.22765,19936.88847,16.54288107,-0.088876473,1.545069738,0.38538153,1.677831302,1.082399985
147,10003,New Castle,Delaware,DE,12.74581085,102.0989133,7932.562747,34.48336043,51.76923599,13.74740358,156635.2673,-239.11452,15861.46916,2629.415201,13543.24107,8195.477025,19.74585922,-0.030143414,1.999539072,0.331471088,1.707297061,1.033143675
148,10005,Sussex,Delaware,DE,13.5474339,88.68503212,25819.98882,73.485398,19.10407357,7.410528428,416395.2643,-1980.720562,35344.86398,10422.50059,37128.59103,25272.81616,16.12685688,-0.076712681,1.368895402,0.403660151,1.437978587,0.978808176
149,12001,Alachua,Florida,FL,21.44784722,124.4500806,29760.0783,93.56428662,2.610998945,3.824721438,613524.3265,-7465.319208,36403.13168,14638.51804,27211.10924,47842.3069,20.61568254,-0.25085012,1.223220292,0.491884393,0.914349384,1.607600169
150,12003,Baker,Florida,FL,21.12282735,127.8581307,389.737613,93.84812797,4.151872033,2,7948.719825,-102.9857083,414.0113062,182.7911373,210.7470304,619.9194655,20.39505441,-0.264243698,1.062282142,0.469010768,0.540740805,1.590607231
151,12005,Bay,Florida,FL,20.55983583,140.8826871,1974.582465,92.44591652,4.388012148,3.166071335,40646.03906,-448.6886556,2299.695926,1040.375724,1516.012295,2992.189795,20.58462474,-0.227232169,1.164649219,0.526883907,0.767763475,1.515353169
152,12007,Bradford,Florida,FL,21.41919417,124.8586853,3499.309607,93.85991464,3.196069328,2.944016031,71006.9879,-868.5698038,4447.621326,1741.96028,2530.073623,5688.6397,20.29171347,-0.248211762,1.270999662,0.497801131,0.723020798,1.625646296
153,12011,Broward,Florida,FL,24.80902761,111.7591355,213.058133,95.68293615,2,2.317059332,2900.886432,-36.97972972,260.3271753,122.1501896,104.2679459,291.8183102,13.61546912,-0.173566384,1.221859835,0.573318596,0.489387307,1.369665199
154,12013,Calhoun,Florida,FL,20.43567891,143.8236253,3986.268485,86.34087006,8.144751021,5.514378916,85804.11435,-686.0733612,4385.326175,1969.213343,4327.308269,5038.318733,21.52492103,-0.17210917,1.100108081,0.493999175,1.085553641,1.263918562
155,12015,Charlotte,Florida,FL,23.5962772,123.4214263,553.775162,95.75024448,2,2.249740849,10361.31977,-118.9524863,782.6218849,274.9785466,324.0247889,867.1011056,18.71033676,-0.214802856,1.413248442,0.49655269,0.585119758,1.565799922
156,12017,Citrus,Florida,FL,22.27672247,120.6078122,2800.781852,95.03633659,2.252378574,2.711294119,52588.16593,-619.9865071,3483.079463,1418.70081,1662.256829,4265.947335,18.77624489,-0.221361941,1.243609694,0.506537419,0.593497429,1.523127313
157,12019,Clay,Florida,FL,21.80961448,126.1424906,2574.606227,94.59034618,2.922556374,2.487097267,51691.90978,-657.384249,3122.286883,1284.592264,1516.743829,4201.000358,20.07759837,-0.2553339,1.212724047,0.498947082,0.589116818,1.631705973
158,12021,Collier,Florida,FL,24.14329266,126.5387055,1374.942509,95.23694061,2,2.763046845,25442.44754,-160.457866,1754.43899,641.7355824,992.1780907,1557.777486,18.50437191,-0.116701509,1.276008981,0.466736302,0.721614238,1.132976452
159,12023,Columbia,Florida,FL,21.08260765,128.0025949,17370.02419,93.36939682,3.62609371,3.004509467,356707.772,-4355.363498,20524.13155,8391.84788,12655.9818,27642.91496,20.53582471,-0.250740209,1.18158336,0.483122406,0.728610488,1.59141488
160,12027,DeSoto,Florida,FL,23.39973046,124.6727636,1574.079192,94.81226363,2.123212878,3.06452038,29995.41399,-336.4954577,2148.753506,758.5026975,1313.122171,2406.588471,19.05584811,-0.21377289,1.365086024,0.481870735,0.834216079,1.528886528
161,12029,Dixie,Florida,FL,21.26706312,130.9175187,2172.165647,95.52454355,2.084782655,2.39065735,42906.5049,-541.7513076,2622.015502,1094.671591,1115.748153,3501.185508,19.75286966,-0.249406075,1.207097399,0.503954011,0.513657029,1.611840935
162,12031,Duval,Florida,FL,21.59110099,115.9697164,783.208958,93.28435001,2.936863009,3.778774016,15675.79046,-172.3031508,896.0757871,357.6004291,692.4851117,1133.899009,20.01482529,-0.2199964,1.144108195,0.456583681,0.884163932,1.447760521
163,12033,Escambia,Florida,FL,20.2002654,150.2243829,7042.125565,83.45248886,9.265147194,7.282363943,143701.2501,-1328.173991,7528.315061,3664.435646,8388.072922,9291.668705,20.40594829,-0.188604134,1.069040163,0.520359317,1.191127998,1.31944093
164,12035,Flagler,Florida,FL,22.24176368,120.1587646,253.532158,89.49576237,4.978661966,5.525571518,4922.214391,-65.76139205,369.6241348,128.9381148,190.7020187,443.1870144,19.41455644,-0.259380871,1.457898429,0.508567102,0.752180789,1.748050495
165,12039,Gadsden,Florida,FL,20.08152778,135.3903348,19711.48536,88.56912353,6.477064617,4.953811851,415451.8586,-4021.075114,22216.03538,9907.594323,23302.96154,27455.43165,21.07663887,-0.203996555,1.127060441,0.502630529,1.182202209,1.392864675
166,12041,Gilchrist,Florida,FL,21.23477412,127.9483635,5707.149536,95.11281214,2.259273276,2.627913171,113726.7328,-1350.301413,6680.156368,2801.561258,3165.137902,8806.609652,19.92706378,-0.236598219,1.170489108,0.490886254,0.554591724,1.54308374
167,12043,Glades,Florida,FL,23.93,124.99,145.840893,95.9424,2,2.05761,2680.305847,-31.75126388,211.8208686,75.79752612,63.00375191,234.3223963,18.37828741,-0.217711667,1.452410667,0.519727523,0.432003333,1.606698858
168,12047,Hamilton,Florida,FL,20.64644872,127.3016802,12219.1885,91.10722563,4.012981514,4.879792851,254953.8705,-3042.246896,15389.02286,6131.835323,11967.92433,19771.93506,20.86504111,-0.248972908,1.259414474,0.501820176,0.979436918,1.618105414
169,12049,Hardee,Florida,FL,23.27663939,123.9392255,723.318177,92.19913355,2.003860443,5.797000058,14067.22913,-148.6521466,980.993573,338.3730937,872.1324239,1069.560022,19.44818971,-0.205514186,1.356240731,0.467806706,1.205738293,1.478685391
170,12051,Hendry,Florida,FL,24.03643666,122.8497907,1011.721753,94.19561963,2.653412501,3.150967447,18799.64627,-215.7957626,1389.648208,502.6489249,602.6251103,1561.660165,18.58183459,-0.213295565,1.37354782,0.496825262,0.595643129,1.543566856
171,12053,Hernando,Florida,FL,22.58275044,125.0417865,3787.734821,92.2835899,3.967510282,3.748903116,73161.14525,-830.8977122,5014.225223,1903.0884,2814.78475,5845.62151,19.31527647,-0.219365334,1.323805773,0.502434434,0.743131418,1.543302735
172,12055,Highlands,Florida,FL,23.60083546,122.8110238,465.448354,95.97571039,2,2.024280142,8875.322475,-95.83439693,617.254226,223.8802815,196.1236199,695.8521528,19.06832928,-0.205896951,1.326149767,0.480999191,0.421364945,1.495014746
173,12057,Hillsborough,Florida,FL,23.15647231,121.4289704,7984.340741,95.00382644,2.100909668,2.895253818,149702.5816,-2159.791539,10861.16693,4013.781227,5018.459272,13966.17151,18.74952316,-0.270503428,1.360308545,0.502706655,0.628537713,1.749195327
174,12059,Holmes,Florida,FL,20.26501006,138.6550162,7053.036147,83.30039268,9.475364277,7.224243061,154623.2996,-1361.257389,8072.980566,3467.156419,10495.00814,9498.526003,21.9229416,-0.193003036,1.144610689,0.491583532,1.48801281,1.346728672
175,12061,Indian River,Florida,FL,23.81993769,103.9018942,973.60618,93.29286725,4.382124052,2.3250041,14633.79334,-159.2522343,1217.171105,416.7969491,811.5194366,1241.078743,15.0305058,-0.163569457,1.250167809,0.428096039,0.833519192,1.274723568
176,12063,Jackson,Florida,FL,20.16823606,136.1350824,32500.39803,85.00241021,7.990961765,7.006628021,687475.3222,-6764.288527,39974.28105,16446.59602,43227.96346,47064.82395,21.15282778,-0.208129406,1.229962815,0.506042911,1.330074894,1.448130694
177,12065,Jefferson,Florida,FL,20.21512015,132.5226294,17107.35072,87.48091646,5.341924864,7.177158676,354769.5033,-3796.099158,20282.7614,8536.523884,22558.00548,25276.22338,20.73784008,-0.221898716,1.185616741,0.498997421,1.318614778,1.477506587
178,12067,Lafayette,Florida,FL,20.92219777,130.5099164,15745.36726,93.81639374,3.385993711,2.79761255,313877.2741,-3714.768762,18165.11827,7579.453894,10466.82681,24036.64047,19.93457942,-0.23592773,1.153680189,0.481376761,0.664755965,1.526584936
179,12069,Lake,Florida,FL,22.68594245,123.8771898,31260.52265,94.61921157,2.369078071,3.011710759,608592.7974,-7322.911834,39880.8804,15538.86701,18349.87445,49391.42485,19.46841402,-0.234254299,1.275758593,0.497076366,0.586998326,1.579993572
180,12071,Lee,Florida,FL,24.04295571,126.6684837,334.694747,93.7382395,2.763470244,3.498284464,5958.451165,-71.78558446,456.6960587,174.0914787,221.2826992,519.454876,17.80264321,-0.214480762,1.364515167,0.520150018,0.661147811,1.552025781
181,12073,Leon,Florida,FL,20.19517904,135.1298178,18216.29889,84.01819197,7.686035431,8.295772602,381188.1339,-3928.223929,21423.80079,9034.636651,25380.39468,26363.75953,20.92566312,-0.215643362,1.176078682,0.495964449,1.393279438,1.44726213
182,12075,Levy,Florida,FL,21.62920328,127.1461149,5757.388309,94.35330319,3.001777027,2.644923217,108161.0057,-1469.524984,7375.706268,3094.954784,3476.209576,9646.481823,18.78647051,-0.255241597,1.281085428,0.53756228,0.603782373,1.675496129
183,12077,Liberty,Florida,FL,20.31971539,139.4436736,137.963698,92.22073797,3.737874286,4.04138774,2820.924338,-30.78043823,160.6738137,73.65552629,131.7623016,206.6534473,20.44685942,-0.223105343,1.164609358,0.533876138,0.95505052,1.497882779
184,12079,Madison,Florida,FL,20.41676721,128.6895701,24897.57583,90.62436163,4.993615645,4.382022727,506121.9297,-5944.84858,27670.7239,11979.72337,23511.21157,37632.15919,20.32816099,-0.238772185,1.111382252,0.481160232,0.944317299,1.511478846
