"","fips","simyear","stover_removal","stover_dryyield_kgha"
"26240",29195,2019,"G75S",8405.56837209302
"26241",29195,2021,"G",0
"26242",29195,2021,"G25S",2876.46441860465
"26243",29195,2021,"G50S",5751.73186046512
"26244",29195,2021,"G75S",8629.46372093023
"26245",29195,2023,"G",0
"26246",29195,2023,"G25S",3604.08790697674
"26247",29195,2023,"G50S",7207.04930232558
"26248",29195,2023,"G75S",10806.6269767442
"26249",29195,2025,"G",0
"26250",29195,2025,"G25S",3729.46
"26251",29195,2025,"G50S",7456.80372093023
"26252",29195,2025,"G75S",11183.0913953488
"26253",29195,2027,"G",0
"26254",29195,2027,"G25S",3255.81395348837
"26255",29195,2027,"G50S",6512.82697674419
"26256",29195,2027,"G75S",9768.77976744186
"26257",29195,2029,"G",0
"26258",29195,2029,"G25S",3348.13302325581
"26259",29195,2029,"G50S",6697.95790697675
"26260",29195,2029,"G75S",10046.0909302326
"26261",29195,2031,"G",0
"26262",29195,2031,"G25S",3879.56465116279
"26263",29195,2031,"G50S",7757.9323255814
"26264",29195,2031,"G75S",11630.5906976744
"26265",29195,2033,"G",0
"26266",29195,2033,"G25S",3317.26674418605
"26267",29195,2033,"G50S",6634.60395348837
"26268",29195,2033,"G75S",9953.13813953489
"26269",29195,2035,"G",0
"26270",29195,2035,"G25S",3182.31255813954
"26271",29195,2035,"G50S",6363.49651162791
"26272",29195,2035,"G75S",9545.80906976744
"26273",29195,2037,"G",0
"26274",29195,2037,"G25S",3752.78418604651
"26275",29195,2037,"G50S",7505.56837209302
"26276",29195,2037,"G75S",11260.1148837209
"26277",29195,2039,"G",0
"26278",29195,2039,"G25S",4582.87790697674
"26279",29195,2039,"G50S",9156.73325581395
"26280",29195,2039,"G75S",13717.4097674419
"26281",29199,2011,"G",0
"26282",29199,2011,"G25S",2468.1
"26283",29199,2011,"G50S",4936.93581395349
"26284",29199,2011,"G75S",7407.72930232558
"26285",29199,2013,"G",0
"26286",29199,2013,"G25S",2196.20279069767
"26287",29199,2013,"G50S",4392.77348837209
"26288",29199,2013,"G75S",6587.75441860465
"26289",29199,2015,"G",0
"26290",29199,2015,"G25S",3099.25069767442
"26291",29199,2015,"G50S",6194.83581395349
"26292",29199,2015,"G75S",9286.75534883721
"26293",29199,2017,"G",0
"26294",29199,2017,"G25S",2436.59162790698
"26295",29199,2017,"G50S",4876.98046511628
"26296",29199,2017,"G75S",7315.77953488372
"26297",29199,2019,"G",0
"26298",29199,2019,"G25S",2609.42046511628
"26299",29199,2019,"G50S",5217.2511627907
"26300",29199,2019,"G75S",7825.44976744186
"26301",29199,2021,"G",0
"26302",29199,2021,"G25S",2398.0423255814
"26303",29199,2021,"G50S",4794.86279069767
"26304",29199,2021,"G75S",7188.62186046511
"26305",29199,2023,"G",0
"26306",29199,2023,"G25S",2689.52976744186
"26307",29199,2023,"G50S",5297.92744186047
"26308",29199,2023,"G75S",7799.97953488372
"26309",29199,2025,"G",0
"26310",29199,2025,"G25S",2920.69395348837
"26311",29199,2025,"G50S",5786.08697674419
"26312",29199,2025,"G75S",8571.21534883721
"26313",29199,2027,"G",0
"26314",29199,2027,"G25S",2857.52186046512
"26315",29199,2027,"G50S",5714.55767441861
"26316",29199,2027,"G75S",8568.29581395349
"26317",29199,2029,"G",0
"26318",29199,2029,"G25S",2352.38465116279
"26319",29199,2029,"G50S",4702.81162790698
"26320",29199,2029,"G75S",7055.56418604651
"26321",29199,2031,"G",0
"26322",29199,2031,"G25S",2976.36279069767
"26323",29199,2031,"G50S",5911.61441860465
"26324",29199,2031,"G75S",8770.63488372093
"26325",29199,2033,"G",0
"26326",29199,2033,"G25S",3546.60279069767
"26327",29199,2033,"G50S",7074.24651162791
"26328",29199,2033,"G75S",10571.6711627907
"26329",29199,2035,"G",0
"26330",29199,2035,"G25S",2449.55953488372
"26331",29199,2035,"G50S",4896.67534883721
"26332",29199,2035,"G75S",7340.24372093023
"26333",29199,2037,"G",0
"26334",29199,2037,"G25S",2637.93162790698
"26335",29199,2037,"G50S",5277.33488372093
"26336",29199,2037,"G75S",7912.82279069767
"26337",29199,2039,"G",0
"26338",29199,2039,"G25S",3611.65488372093
"26339",29199,2039,"G50S",7042.1911627907
"26340",29199,2039,"G75S",10194.92
"26341",29201,2011,"G",0
"26342",29201,2011,"G25S",1755.4123255814
"26343",29201,2011,"G50S",3509.40441860465
"26344",29201,2011,"G75S",5264.35279069768
"26345",29201,2013,"G",0
"26346",29201,2013,"G25S",1996.54837209302
"26347",29201,2013,"G50S",3992.87604651163
"26348",29201,2013,"G75S",5989.42441860465
"26349",29201,2015,"G",0
"26350",29201,2015,"G25S",2031.91302325581
"26351",29201,2015,"G50S",4061.50046511628
"26352",29201,2015,"G75S",6086.90069767442
"26353",29201,2017,"G",0
"26354",29201,2017,"G25S",2165.02558139535
"26355",29201,2017,"G50S",4336.43953488372
"26356",29201,2017,"G75S",6511.00511627907
"26357",29201,2019,"G",0
"26358",29201,2019,"G25S",1906.0088372093
"26359",29201,2019,"G50S",3805.62953488372
"26360",29201,2019,"G75S",5696.80813953489
"26361",29201,2021,"G",0
"26362",29201,2021,"G25S",1770.2088372093
"26363",29201,2021,"G50S",3540.66093023256
"26364",29201,2021,"G75S",5310.64906976744
"26365",29201,2023,"G",0
"26366",29201,2023,"G25S",2588.59255813953
"26367",29201,2023,"G50S",5182.66813953488
"26368",29201,2023,"G75S",7778.72418604651
"26369",29201,2025,"G",0
"26370",29201,2025,"G25S",2543.26348837209
"26371",29201,2025,"G50S",5078.22627906977
"26372",29201,2025,"G75S",7607.91534883721
"26373",29201,2027,"G",0
"26374",29201,2027,"G25S",2607.71744186047
"26375",29201,2027,"G50S",5205.03511627907
"26376",29201,2027,"G75S",7788.30325581395
"26377",29201,2029,"G",0
"26378",29201,2029,"G25S",2617.45
"26379",29201,2029,"G50S",5239.45511627907
"26380",29201,2029,"G75S",7862.71093023256
"26381",29201,2031,"G",0
"26382",29201,2031,"G25S",3124.64720930233
"26383",29201,2031,"G50S",6258.86279069767
"26384",29201,2031,"G75S",9398.19372093023
"26385",29201,2033,"G",0
"26386",29201,2033,"G25S",3214.29790697674
"26387",29201,2033,"G50S",6414.38255813953
"26388",29201,2033,"G75S",9595.84604651163
"26389",29201,2035,"G",0
"26390",29201,2035,"G25S",3115.57139534884
"26391",29201,2035,"G50S",6241.56558139535
"26392",29201,2035,"G75S",9374.80255813954
"26393",29201,2037,"G",0
"26394",29201,2037,"G25S",2786.58395348837
"26395",29201,2037,"G50S",5573.60930232558
"26396",29201,2037,"G75S",8362.0323255814
"26397",29201,2039,"G",0
"26398",29201,2039,"G25S",2697.81558139535
"26399",29201,2039,"G50S",5398.77186046512
"26400",29201,2039,"G75S",8096.15209302326
"26401",29205,2011,"G",0
"26402",29205,2011,"G25S",2405.87209302326
"26403",29205,2011,"G50S",4811.8023255814
"26404",29205,2011,"G75S",7217.79069767442
"26405",29205,2013,"G",0
"26406",29205,2013,"G25S",2418.31395348837
"26407",29205,2013,"G50S",4836.56976744186
"26408",29205,2013,"G75S",7254.94186046512
"26409",29205,2015,"G",0
"26410",29205,2015,"G25S",3130
"26411",29205,2015,"G50S",6257.79069767442
"26412",29205,2015,"G75S",9387.90697674419
"26413",29205,2017,"G",0
"26414",29205,2017,"G25S",2655.58139534884
"26415",29205,2017,"G50S",5308.95348837209
"26416",29205,2017,"G75S",7964.6511627907
"26417",29205,2019,"G",0
"26418",29205,2019,"G25S",2632.38372093023
"26419",29205,2019,"G50S",5264.82558139535
"26420",29205,2019,"G75S",7894.88372093023
"26421",29205,2021,"G",0
"26422",29205,2021,"G25S",2658.08139534884
"26423",29205,2021,"G50S",5316.27906976744
"26424",29205,2021,"G75S",7974.36046511628
"26425",29205,2023,"G",0
"26426",29205,2023,"G25S",3020.87209302326
"26427",29205,2023,"G50S",6000.58139534884
"26428",29205,2023,"G75S",8904.6511627907
"26429",29205,2025,"G",0
"26430",29205,2025,"G25S",3098.08139534884
"26431",29205,2025,"G50S",6155.63953488372
"26432",29205,2025,"G75S",9162.73255813953
"26433",29205,2027,"G",0
"26434",29205,2027,"G25S",2932.44186046512
"26435",29205,2027,"G50S",5862.61627906977
"26436",29205,2027,"G75S",8795.05813953488
"26437",29205,2029,"G",0
"26438",29205,2029,"G25S",2871.91860465116
"26439",29205,2029,"G50S",5744.01162790698
"26440",29205,2029,"G75S",8615.6976744186
"26441",29205,2031,"G",0
"26442",29205,2031,"G25S",3018.25581395349
"26443",29205,2031,"G50S",5958.83720930232
"26444",29205,2031,"G75S",8803.1976744186
"26445",29205,2033,"G",0
"26446",29205,2033,"G25S",3221.04651162791
"26447",29205,2033,"G50S",6444.3023255814
"26448",29205,2033,"G75S",9665.17441860465
"26449",29205,2035,"G",0
"26450",29205,2035,"G25S",2666.8023255814
"26451",29205,2035,"G50S",5333.72093023256
"26452",29205,2035,"G75S",8000.81395348837
"26453",29205,2037,"G",0
"26454",29205,2037,"G25S",3064.6511627907
"26455",29205,2037,"G50S",6127.03488372093
"26456",29205,2037,"G75S",9192.03488372093
"26457",29205,2039,"G",0
"26458",29205,2039,"G25S",3876.62790697674
"26459",29205,2039,"G50S",7503.1976744186
"26460",29205,2039,"G75S",10718.1395348837
"26461",29207,2011,"G",0
"26462",29207,2011,"G25S",2030.23255813953
"26463",29207,2011,"G50S",4062.79069767442
"26464",29207,2011,"G75S",6093.02325581395
"26465",29207,2013,"G",0
"26466",29207,2013,"G25S",2295.15209302326
"26467",29207,2013,"G50S",4589.87813953488
"26468",29207,2013,"G75S",6885.03023255814
"26469",29207,2015,"G",0
"26470",29207,2015,"G25S",2264.69023255814
"26471",29207,2015,"G50S",4527.6776744186
"26472",29207,2015,"G75S",6792.05651162791
"26473",29207,2017,"G",0
"26474",29207,2017,"G25S",2167.13046511628
"26475",29207,2017,"G50S",4335.6211627907
"26476",29207,2017,"G75S",6503.06302325581
"26477",29207,2019,"G",0
"26478",29207,2019,"G25S",2127.90697674419
"26479",29207,2019,"G50S",4255.81395348837
"26480",29207,2019,"G75S",6383.72093023256
"26481",29207,2021,"G",0
"26482",29207,2021,"G25S",1962.79069767442
"26483",29207,2021,"G50S",3924.84395348837
"26484",29207,2021,"G75S",5887.63465116279
"26485",29207,2023,"G",0
"26486",29207,2023,"G25S",2797.36302325581
"26487",29207,2023,"G50S",5593.44930232558
"26488",29207,2023,"G75S",8391.12372093023
"26489",29207,2025,"G",0
"26490",29207,2025,"G25S",2720.93023255814
"26491",29207,2025,"G50S",5443.87465116279
"26492",29207,2025,"G75S",8165.11627906977
"26493",29207,2027,"G",0
"26494",29207,2027,"G25S",3036.55534883721
"26495",29207,2027,"G50S",6073.65
"26496",29207,2027,"G75S",9110.20534883721
"26497",29207,2029,"G",0
"26498",29207,2029,"G25S",2839.64953488372
"26499",29207,2029,"G50S",5681.93604651163
"26500",29207,2029,"G75S",8523.17372093023
"26501",29207,2031,"G",0
"26502",29207,2031,"G25S",3239.64953488372
"26503",29207,2031,"G50S",6479.61046511628
"26504",29207,2031,"G75S",9721.89697674419
"26505",29207,2033,"G",0
"26506",29207,2033,"G25S",3566.39302325581
"26507",29207,2033,"G50S",7132.24674418605
"26508",29207,2033,"G75S",10698.9511627907
"26509",29207,2035,"G",0
"26510",29207,2035,"G25S",3351.90162790698
"26511",29207,2035,"G50S",6703.37720930233
"26512",29207,2035,"G75S",10055.5902325581
"26513",29207,2037,"G",0
"26514",29207,2037,"G25S",3189.53558139535
"26515",29207,2037,"G50S",6379.61046511628
"26516",29207,2037,"G75S",9567.86930232558
"26517",29207,2039,"G",0
"26518",29207,2039,"G25S",2893.76069767442
"26519",29207,2039,"G50S",5786.78395348837
"26520",29207,2039,"G75S",8680.54465116279
"26521",29217,2011,"G",0
"26522",29217,2011,"G25S",1386.02325581395
"26523",29217,2011,"G50S",2774.37209302326
"26524",29217,2011,"G75S",4160.39534883721
"26525",29217,2013,"G",0
"26526",29217,2013,"G25S",2476.09395348837
"26527",29217,2013,"G50S",4952.18790697674
"26528",29217,2013,"G75S",7428.60697674419
"26529",29217,2015,"G",0
"26530",29217,2015,"G25S",2003.2511627907
"26531",29217,2015,"G50S",4000.50093023256
"26532",29217,2015,"G75S",5989.09860465116
"26533",29217,2017,"G",0
"26534",29217,2017,"G25S",2346.41209302326
"26535",29217,2017,"G50S",4675.84511627907
"26536",29217,2017,"G75S",6986.34837209302
"26537",29217,2019,"G",0
"26538",29217,2019,"G25S",2307.57720930233
"26539",29217,2019,"G50S",4596.82511627907
"26540",29217,2019,"G75S",6867.46837209302
"26541",29217,2021,"G",0
"26542",29217,2021,"G25S",1685.72139534884
"26543",29217,2021,"G50S",3371.44279069767
"26544",29217,2021,"G75S",5057.16418604651
"26545",29217,2023,"G",0
"26546",29217,2023,"G25S",2366.06837209302
"26547",29217,2023,"G50S",4663.01953488372
"26548",29217,2023,"G75S",6893.87906976744
"26549",29217,2025,"G",0
"26550",29217,2025,"G25S",2154.11534883721
"26551",29217,2025,"G50S",4238.03860465116
"26552",29217,2025,"G75S",6230.88930232558
"26553",29217,2027,"G",0
"26554",29217,2027,"G25S",2910.92790697674
"26555",29217,2027,"G50S",5775.61953488372
"26556",29217,2027,"G75S",8581.79674418605
"26557",29217,2029,"G",0
"26558",29217,2029,"G25S",2438.46
"26559",29217,2029,"G50S",4831.0088372093
"26560",29217,2029,"G75S",7161.36744186047
"26561",29217,2031,"G",0
"26562",29217,2031,"G25S",2859.01534883721
"26563",29217,2031,"G50S",5648.53860465116
"26564",29217,2031,"G75S",8344.9888372093
"26565",29217,2033,"G",0
"26566",29217,2033,"G25S",2360.14
"26567",29217,2033,"G50S",4722.60558139535
"26568",29217,2033,"G75S",7083.07069767442
"26569",29217,2035,"G",0
"26570",29217,2035,"G25S",2597.02418604651
"26571",29217,2035,"G50S",5193.72325581395
"26572",29217,2035,"G75S",7760.84
"26573",29217,2037,"G",0
"26574",29217,2037,"G25S",2612.50372093023
"26575",29217,2037,"G50S",5166.49302325581
"26576",29217,2037,"G75S",7642.38790697674
"26577",29217,2039,"G",0
"26578",29217,2039,"G25S",2917.70558139535
"26579",29217,2039,"G50S",5750.66511627907
"26580",29217,2039,"G75S",8481.94930232558
"26581",29219,2011,"G",0
"26582",29219,2011,"G25S",2115.76046511628
"26583",29219,2011,"G50S",4229.68465116279
"26584",29219,2011,"G75S",6345.44511627907
"26585",29219,2013,"G",0
"26586",29219,2013,"G25S",2593.51255813954
"26587",29219,2013,"G50S",5188.10837209302
"26588",29219,2013,"G75S",7781.62093023256
"26589",29219,2015,"G",0
"26590",29219,2015,"G25S",2314.8711627907
"26591",29219,2015,"G50S",4624.60186046512
"26592",29219,2015,"G75S",6923.94697674419
"26593",29219,2017,"G",0
"26594",29219,2017,"G25S",2337.39674418605
"26595",29219,2017,"G50S",4674.79348837209
"26596",29219,2017,"G75S",7011.96465116279
"26597",29219,2019,"G",0
"26598",29219,2019,"G25S",2344.63720930233
"26599",29219,2019,"G50S",4688.52139534884
"26600",29219,2019,"G75S",7033.4223255814
"26601",29219,2021,"G",0
"26602",29219,2021,"G25S",2442.12418604651
"26603",29219,2021,"G50S",4883.98465116279
"26604",29219,2021,"G75S",7324.53627906977
"26605",29219,2023,"G",0
"26606",29219,2023,"G25S",2911.27488372093
"26607",29219,2023,"G50S",5804.47255813954
"26608",29219,2023,"G75S",8674.49069767442
"26609",29219,2025,"G",0
"26610",29219,2025,"G25S",2773.8911627907
"26611",29219,2025,"G50S",5543.9223255814
"26612",29219,2025,"G75S",8314.05813953488
"26613",29219,2027,"G",0
"26614",29219,2027,"G25S",2833.04744186046
"26615",29219,2027,"G50S",5666.32046511628
"26616",29219,2027,"G75S",8500.67674418605
"26617",29219,2029,"G",0
"26618",29219,2029,"G25S",3160.46511627907
"26619",29219,2029,"G50S",6320.66651162791
"26620",29219,2029,"G75S",9481.13162790698
"26621",29219,2031,"G",0
"26622",29219,2031,"G25S",3243.62046511628
"26623",29219,2031,"G50S",6483.87023255814
"26624",29219,2031,"G75S",9719.73255813953
"26625",29219,2033,"G",0
"26626",29219,2033,"G25S",3711.54186046512
"26627",29219,2033,"G50S",7413.81953488372
"26628",29219,2033,"G75S",11100.7139534884
"26629",29219,2035,"G",0
"26630",29219,2035,"G25S",3239.42046511628
"26631",29219,2035,"G50S",6477.26837209302
"26632",29219,2035,"G75S",9713.84558139535
"26633",29219,2037,"G",0
"26634",29219,2037,"G25S",3322.65209302326
"26635",29219,2037,"G50S",6650.54930232558
"26636",29219,2037,"G75S",9975.07581395349
"26637",29219,2039,"G",0
"26638",29219,2039,"G25S",3579.88930232558
"26639",29219,2039,"G50S",7146.90837209302
"26640",29219,2039,"G75S",10676.2386046512
"26641",29227,2011,"G",0
"26642",29227,2011,"G25S",3340.87953488372
"26643",29227,2011,"G50S",6685.85302325581
"26644",29227,2011,"G75S",10029.3851162791
"26645",29227,2013,"G",0
"26646",29227,2013,"G25S",3089.81348837209
"26647",29227,2013,"G50S",6180.5111627907
"26648",29227,2013,"G75S",9271.76604651163
"26649",29227,2015,"G",0
"26650",29227,2015,"G25S",3515.62511627907
"26651",29227,2015,"G50S",7037.11255813953
"26652",29227,2015,"G75S",10559.2539534884
"26653",29227,2017,"G",0
"26654",29227,2017,"G25S",3036.22837209302
"26655",29227,2017,"G50S",6080.41441860465
"26656",29227,2017,"G75S",9129.90558139535
"26657",29227,2019,"G",0
"26658",29227,2019,"G25S",3162.23348837209
"26659",29227,2019,"G50S",6322.37162790698
"26660",29227,2019,"G75S",9483.06697674419
"26661",29227,2021,"G",0
"26662",29227,2021,"G25S",3233.4423255814
"26663",29227,2021,"G50S",6467.21162790698
"26664",29227,2021,"G75S",9699.21255813954
"26665",29227,2023,"G",0
"26666",29227,2023,"G25S",2990.62418604651
"26667",29227,2023,"G50S",5910.32976744186
"26668",29227,2023,"G75S",8708.05069767442
"26669",29227,2025,"G",0
"26670",29227,2025,"G25S",3958.63674418605
"26671",29227,2025,"G50S",7938.07023255814
"26672",29227,2025,"G75S",11931.6506976744
"26673",29227,2027,"G",0
"26674",29227,2027,"G25S",4045.66418604651
"26675",29227,2027,"G50S",8115.56511627907
"26676",29227,2027,"G75S",12202.8227906977
"26677",29227,2029,"G",0
"26678",29227,2029,"G25S",3701.47813953488
"26679",29227,2029,"G50S",7424.17674418605
"26680",29227,2029,"G75S",11155.3902325581
"26681",29227,2031,"G",0
"26682",29227,2031,"G25S",3899.51627906977
"26683",29227,2031,"G50S",7820.05953488372
"26684",29227,2031,"G75S",11766.7046511628
"26685",29227,2033,"G",0
"26686",29227,2033,"G25S",3709.89627906977
"26687",29227,2033,"G50S",7435.70790697674
"26688",29227,2033,"G75S",11175.6665116279
"26689",29227,2035,"G",0
"26690",29227,2035,"G25S",3486.96744186046
"26691",29227,2035,"G50S",6983.66093023256
"26692",29227,2035,"G75S",10485.1023255814
"26693",29227,2037,"G",0
"26694",29227,2037,"G25S",3294.04093023256
"26695",29227,2037,"G50S",6596.26976744186
"26696",29227,2037,"G75S",9901.47813953488
"26697",29227,2039,"G",0
"26698",29227,2039,"G25S",4605.47534883721
"26699",29227,2039,"G50S",9186.44697674419
"26700",29227,2039,"G75S",13724.9641860465
"26701",31001,2011,"G",0
"26702",31001,2011,"G25S",2974.41860465116
"26703",31001,2011,"G50S",5948.08813953488
"26704",31001,2011,"G75S",8920.93023255814
"26705",31001,2013,"G",0
"26706",31001,2013,"G25S",2331.80906976744
"26707",31001,2013,"G50S",4664.36720930233
"26708",31001,2013,"G75S",6994.59976744186
"26709",31001,2015,"G",0
"26710",31001,2015,"G25S",3096.09790697674
"26711",31001,2015,"G50S",6192.19581395349
"26712",31001,2015,"G75S",9289.87023255814
"26713",31001,2017,"G",0
"26714",31001,2017,"G25S",2919.35372093023
"26715",31001,2017,"G50S",5839.45651162791
"26716",31001,2017,"G75S",8763.53976744186
"26717",31001,2019,"G",0
"26718",31001,2019,"G25S",3076.15186046512
"26719",31001,2019,"G50S",6113.3611627907
"26720",31001,2019,"G75S",9043.51534883721
"26721",31001,2021,"G",0
"26722",31001,2021,"G25S",2086.9523255814
"26723",31001,2021,"G50S",4163.02581395349
"26724",31001,2021,"G75S",6228.22046511628
"26725",31001,2023,"G",0
"26726",31001,2023,"G25S",3730.23255813953
"26727",31001,2023,"G50S",7460.46511627907
"26728",31001,2023,"G75S",11190.6976744186
"26729",31001,2025,"G",0
"26730",31001,2025,"G25S",2860.38674418605
"26731",31001,2025,"G50S",5721.52255813954
"26732",31001,2025,"G75S",8588.96441860465
"26733",31001,2027,"G",0
"26734",31001,2027,"G25S",3382.89348837209
"26735",31001,2027,"G50S",6762.71232558139
"26736",31001,2027,"G75S",10134.8053488372
"26737",31001,2029,"G",0
"26738",31001,2029,"G25S",3424.00488372093
"26739",31001,2029,"G50S",6848.00976744186
"26740",31001,2029,"G75S",10275.1676744186
"26741",31001,2031,"G",0
"26742",31001,2031,"G25S",2486.6388372093
"26743",31001,2031,"G50S",4976.50906976744
"26744",31001,2031,"G75S",7462.47720930232
"26745",31001,2033,"G",0
"26746",31001,2033,"G25S",2946.43325581395
"26747",31001,2033,"G50S",5890.54093023256
"26748",31001,2033,"G75S",8836.97418604651
"26749",31001,2035,"G",0
"26750",31001,2035,"G25S",2744.77837209302
"26751",31001,2035,"G50S",5490.38418604651
"26752",31001,2035,"G75S",8235.24093023256
"26753",31001,2037,"G",0
"26754",31001,2037,"G25S",3414.70255813953
"26755",31001,2037,"G50S",6829.40511627907
"26756",31001,2037,"G75S",10244.1076744186
"26757",31001,2039,"G",0
"26758",31001,2039,"G25S",4105.40023255814
"26759",31001,2039,"G50S",8208.47488372093
"26760",31001,2039,"G75S",12309.2239534884
"26761",31003,2011,"G",0
"26762",31003,2011,"G25S",3359.66488372093
"26763",31003,2011,"G50S",6721.20046511628
"26764",31003,2011,"G75S",10080.8653488372
"26765",31003,2013,"G",0
"26766",31003,2013,"G25S",2582.32837209302
"26767",31003,2013,"G50S",5165.12790697674
"26768",31003,2013,"G75S",7722.81720930233
"26769",31003,2015,"G",0
"26770",31003,2015,"G25S",3082.12023255814
"26771",31003,2015,"G50S",6165.66418604651
"26772",31003,2015,"G75S",9240.36069767442
"26773",31003,2017,"G",0
"26774",31003,2017,"G25S",2539.2911627907
"26775",31003,2017,"G50S",5084.59837209302
"26776",31003,2017,"G75S",7633.76465116279
"26777",31003,2019,"G",0
"26778",31003,2019,"G25S",2302.53418604651
"26779",31003,2019,"G50S",4576.51441860465
"26780",31003,2019,"G75S",6775.06674418605
"26781",31003,2021,"G",0
"26782",31003,2021,"G25S",2104.98837209302
"26783",31003,2021,"G50S",4209.97674418605
"26784",31003,2021,"G75S",6309.1176744186
"26785",31003,2023,"G",0
"26786",31003,2023,"G25S",3669.5623255814
"26787",31003,2023,"G50S",7263.67860465116
"26788",31003,2023,"G75S",10768.403255814
"26789",31003,2025,"G",0
"26790",31003,2025,"G25S",2915.41186046512
"26791",31003,2025,"G50S",5838.60069767442
"26792",31003,2025,"G75S",8763.44069767442
"26793",31003,2027,"G",0
"26794",31003,2027,"G25S",3235.44023255814
"26795",31003,2027,"G50S",6478.59860465116
"26796",31003,2027,"G75S",9718.29395348837
"26797",31003,2029,"G",0
"26798",31003,2029,"G25S",3671.66930232558
"26799",31003,2029,"G50S",7305.80023255814
"26800",31003,2029,"G75S",10867.1209302326
"26801",31003,2031,"G",0
"26802",31003,2031,"G25S",3178.43
"26803",31003,2031,"G50S",6363.04465116279
"26804",31003,2031,"G75S",9555.66372093023
"26805",31003,2033,"G",0
"26806",31003,2033,"G25S",3847.80953488372
"26807",31003,2033,"G50S",7690.90906976744
"26808",31003,2033,"G75S",11535.7695348837
"26809",31003,2035,"G",0
"26810",31003,2035,"G25S",3191.88511627907
"26811",31003,2035,"G50S",6355.93790697675
"26812",31003,2035,"G75S",9452.66651162791
"26813",31003,2037,"G",0
"26814",31003,2037,"G25S",3037.33465116279
"26815",31003,2037,"G50S",6061.69255813954
"26816",31003,2037,"G75S",9059.33976744186
"26817",31003,2039,"G",0
"26818",31003,2039,"G25S",4457.19674418605
"26819",31003,2039,"G50S",8872.29720930233
"26820",31003,2039,"G75S",13201.8060465116
"26821",31011,2011,"G",0
"26822",31011,2011,"G25S",3542.3388372093
"26823",31011,2011,"G50S",7086.67558139535
"26824",31011,2011,"G75S",10629.0144186046
"26825",31011,2013,"G",0
"26826",31011,2013,"G25S",3004.93302325581
"26827",31011,2013,"G50S",6006.48441860465
"26828",31011,2013,"G75S",9000.36720930233
"26829",31011,2015,"G",0
"26830",31011,2015,"G25S",3574.52813953488
"26831",31011,2015,"G50S",7151.67302325581
"26832",31011,2015,"G75S",10728.1625581395
"26833",31011,2017,"G",0
"26834",31011,2017,"G25S",2887.28511627907
"26835",31011,2017,"G50S",5777.18697674419
"26836",31011,2017,"G75S",8669.70558139535
"26837",31011,2019,"G",0
"26838",31011,2019,"G25S",2814.47511627907
"26839",31011,2019,"G50S",5614.45558139535
"26840",31011,2019,"G75S",8326.36395348837
"26841",31011,2021,"G",0
"26842",31011,2021,"G25S",2228.3488372093
"26843",31011,2021,"G50S",4458.69558139535
"26844",31011,2021,"G75S",6688.02279069767
"26845",31011,2023,"G",0
"26846",31011,2023,"G25S",4093.5176744186
"26847",31011,2023,"G50S",8177.73302325581
"26848",31011,2023,"G75S",12223.0879069767
"26849",31011,2025,"G",0
"26850",31011,2025,"G25S",2967.87906976744
"26851",31011,2025,"G50S",5936.08581395349
"26852",31011,2025,"G75S",8908.25651162791
"26853",31011,2027,"G",0
"26854",31011,2027,"G25S",3571.14651162791
"26855",31011,2027,"G50S",7143.64023255814
"26856",31011,2027,"G75S",10716.0974418605
"26857",31011,2029,"G",0
"26858",31011,2029,"G25S",3957.0011627907
"26859",31011,2029,"G50S",7904.25813953488
"26860",31011,2029,"G75S",11833.5246511628
"26861",31011,2031,"G",0
"26862",31011,2031,"G25S",3020.49860465116
"26863",31011,2031,"G50S",6042.63093023256
"26864",31011,2031,"G75S",9069.01837209302
"26865",31011,2033,"G",0
"26866",31011,2033,"G25S",3962.46302325581
"26867",31011,2033,"G50S",7923.62
"26868",31011,2033,"G75S",11881.4730232558
"26869",31011,2035,"G",0
"26870",31011,2035,"G25S",3381.54139534884
"26871",31011,2035,"G50S",6766.02720930232
"26872",31011,2035,"G75S",10151.1637209302
"26873",31011,2037,"G",0
"26874",31011,2037,"G25S",3494.50162790698
"26875",31011,2037,"G50S",6983.61906976744
"26876",31011,2037,"G75S",10458.8241860465
"26877",31011,2039,"G",0
"26878",31011,2039,"G25S",4854.89930232558
"26879",31011,2039,"G50S",9695.77209302326
"26880",31011,2039,"G75S",14518.986744186
"26881",31015,2011,"G",0
"26882",31015,2011,"G25S",2284.7323255814
"26883",31015,2011,"G50S",4567.48023255814
"26884",31015,2011,"G75S",6852.21255813953
"26885",31015,2013,"G",0
"26886",31015,2013,"G25S",2577.73488372093
"26887",31015,2013,"G50S",5154.13790697674
"26888",31015,2013,"G75S",7729.52046511628
"26889",31015,2015,"G",0
"26890",31015,2015,"G25S",2267.0976744186
"26891",31015,2015,"G50S",4533.91069767442
"26892",31015,2015,"G75S",6795.42
"26893",31015,2017,"G",0
"26894",31015,2017,"G25S",2098.01558139535
"26895",31015,2017,"G50S",4199.00930232558
"26896",31015,2017,"G75S",6297.02488372093
"26897",31015,2019,"G",0
"26898",31015,2019,"G25S",1550.87860465116
"26899",31015,2019,"G50S",3092.41604651163
"26900",31015,2019,"G75S",4630.87697674419
"26901",31015,2021,"G",0
"26902",31015,2021,"G25S",1729.23581395349
"26903",31015,2021,"G50S",3459.80651162791
"26904",31015,2021,"G75S",5188.05162790698
"26905",31015,2023,"G",0
"26906",31015,2023,"G25S",3383.68255813954
